id|code|name
45685|7326909890|Гребнеобразний анкер 1 4841 - 1100шт., Гребнеобразний анкер 2 4841 - 130шт.,Гребнеобразний анкер 3 4841 - 130шт.,у вигляді механообробленних виробів, утворених шляхом згину та зварювання з нержавіючої жароміцної сталі марки 1.4841. Фізичні властивості та хімічний склад: маскимальна температура експлуатації - 1150 град.С,C-0,007%, Si-2,140%, Mn-1,630%, P-0,022%, S-0,0009%, Cr-24,200%, Ni-20,600%, Мо-0,190%, Со-0,070%, Cu-0,140%, N-0,028%. Межа міцності на розрив - 569 Н/мм2, відносне подовження після злому - 51%.Шайба з подовжнім пазом 4828 - 1400шт., являє собою металевий виріб прямокутної форми розміром 80мм х 35мм х 2мм з отвором розміром 11мм х 29мм.Фізичні властивості та хімічний склад: маскимальна температура експлуатації - 1050 град.С,C-0,060%, Si-1,820%, Mn-1,000%, P-0,026%, S-0,001%, Cr-19,12%, N-0,052%, Ni-11,030%. Межа міцності на розрив - 618 Н/мм2, крапка плинності - 305Н/мм2, відносне подовження після зламу - 58,7%.Куток WST.1.0037 - 650шт., у вигляді механообробленних виробів, утворених шляхом згину з вуглецевої сталі марки 37. Фізичні властивості та хімічний склад: маскимальна температура експлуатації - 150 град.СC-0,11%, Si-0,03%, Mn-0,75%, P-0,009%, S-0,011%, S-0,005%, Al-0,041%, Cr-0,04%.Призначені для кріплення вогнетривких виробів. Область застосування: консольна система з волокнистими секціями печі ковальсько-пресового цеху металургійного виробництва. Виробник: Rath GmbH. Країна виробництва: Німеччина, DE
120290|3214900090|Грунти на основі поліефірів, поліуретанів, фізичний стан: густа рідина, не в аерозольній упаковці: --ISV425-25U -Грунт поліуретановий ISV425, склад: ксилол (суміш ізомерів) (cas 1330-20-7) 33-36%,реактивна суміш етилбензола, м-ксилол п-ксилол 24-26%, етилацеат (cas 141-78-6) 18-20%, жирні кислоти с14-18 і с16-18 нежирн. малеати 7-10%, метанол (cas 200-659-6) 2-5%, етилбензол (cas 100-41-4) 1-2%, малеиновий ангидрит (cas 108-31-6) 0.5-1%. Вміст розчинника 32,34%. Виробник: KEMICHAL SRL. Країна виробництва: IT. Торгівельна марка KEMICHAL.
114937|4016999790|Гумовий килимок з маркуванням Seal’s System 030\7460369.
285|4016995800|Гумові подушки
118153|8423892000|Двох смугова система швидкісного зважування в русі (HSWIM) 5% точності, в розібраному стані, ордер № 1+2+3 , в комплекті- 1 шт. Виробник: Q-Free (Bristol) UK Limited. Торгівельна марка: Q-Free. Країна виробництва: UK.
102974|5801330000|Двошаровий текстильний матеріал «Cordurou», шари якого з’єднані між собою за допомогою адгезиву. Перший шар - тканина, ворсова з утоковим рорзрізним ворсом, пофарбована в темно-кораловий колір, яка виготовлена з синтетичних поліефірних ниток – 100 %. Другий шар – тканина вибілена, полотняного переплетення, яка виготовлена з синтетичних штапельних поліефірних волокон – 100 %. Просочення, дублювання та покриття пластмасами, що спостерігається неозброєним оком, відсутнє. Поверхнева щільність - 350±2 г/м2. Загальна ширина - 143±3см. Кількість – 81 рулон, 3881 м.п., 5549,83 м2.
98014|5407699000|Двошаровий текстильний матеріал з вмiстом не менш як 85 мас.% полiефірних ниток. Верхній (лицьовий) шар (62+/-1 мас.%) - тканина пофарбована, складного переплетення, по обом напрямам виготовлена з комплексних нетекстурованих синтетичних (поліефірних) ниток. Нижній шар (38 +/-1мас%)– підложка – вибілена тканина полотняного переплетення зі штапельної синтетичної поліефірної пряжі. Не ворсова, не має покриття, просочення, які сприймаються неозброєним оком, з пругами. Масова частка верхнього пофарбованого шару в пробі становить - 62+/-1 мас.% від загальної маси полотна., нижнього вибіленого шару - 38 +/-1 мас.%. Ширина проби (з пругами) складає 1460+/-0,2 мм. Поверхнева щільність – 217,4+/-0,1г/м2.
111455|5407530000|Двошаровий текстильний матеріал, шари якого зєднані між собою за допомогою адгезиву. Перший шар(масова частка у пробі 82,0+/-0,5%) – тканина з волокон/ниток різних кольорів, полотняного переплетення, яка виготовлена з синтетичних комплексних текстурованих ниток з поліефіру– 100% . Другий шар(масова частка у пробі 18,0+/-0,5%) – вибілена тканина, полотняного переплетення, яка виготовлена з синтетичних комплексних ниток з поліефіру – 100%. Поверхнева щільність 245+/-1г/м2, ширина 142(+/-0,5)см. Просочення, дублювання та покриття пластмасами проби, що спостерігається неозброєним оком, відсутнє.
23854|3506910090|"Двухкомпонентний поліуретановий клей для паркету: ""Thomsit"" Р625 7кг (компонент 1 -6кг, компонент 2 -1кг)-60 шт, продукція упаковується в двухсекцій ні ємності по 7кг (6кг, комп.1 + 1кг, комп.2); Двухкомпонентний поліуретановийклей для паркету: ""Thomsit"" Р625 10,5кг (компонент 1 -9кг, компонент 2 -1,5кг)- 1248 шт, продукція упаковується в двух секційні ємності по 10,5кг (9кг, комп.1 + 1,5кг, комп.2); (комп. 1: густа рідкамаса сіровато-білого кольору з вмістом: сополімер складних ефірів з багатоатомними спиртами - 60%, карбонатний наповню вач - 40%), (комп. 2: темно-коричневарідина з вмістом: дифенілметан діізоці аната -45%, дифенілметан діізоціаната,ізомери і гомологи - 45%, 2,4 - дифеніл метан діізоціаната - 10%).Двухкомпонентний поліуретановий клей для надміцного приклеювання каучукових іПВХ плиток, бетону, кераміки, фаянсу, металу дерева: ""Thomsit"" R710 компонент 1(поліуретанова смола, 30кг) -60шт + компонент 2 (затвержувач, 6кг) -60шт,продукція упаковується в 2 окремі ємності: по 30кг, комп.1 і 6кг, комп.2.;""Thomsit"" R710 (компонентполіурета нова смола, 5кг(60шт), + компонент 2 -затвержувач, 1кг(60шт)) -60ком, продук ція упаковується в двухсекційні ємностіпо 6кг (5кг, комп.1 + 1кг, комп.2); (комп. 1: густа рідка маса сіровато-жовтого кольору з вмістом: сополімер складних ефірів з багатоатомними спиртами- 70%, карбонатний наповнювач- 30%), (комп. 2: темно-коричнева рідина з вмістом: дифенілметан діізоціаната- 45%, дифенілметандіізоціаната, ізомери і гомологи - 45%, 2,4-дифенілметандіізоціаната - 10%)."
64580|3919906100|Двухсторонні клейкі стрічки у рулонах, отриманні методомполіприєднання: арт.21851100050 - двухстороння клейка стрічка з поетилену розмірів: товщина 0,95мм; ширина 1000мм; довжина 50м - 1000 кв.м.; арт.13202100050 - двухстороння клейка стрічка ультрамаунт з поетилену розмірів: ширина - 1000мм; довжина 50м - 500 кв.м.; арт.17400100050 - двухстороння клейка стрічка-плівка з поетилену розмірів: ширина - 1000мм; довжина 50м - 100 кв.м.; арт.18209102050 - двухстороння клейка стрічка з поетилену розмірів: ширина - 1020мм; довжина 50м - 2040 кв.м.; арт.18150136025 - двухстороння клейка стрічка з поетилену розмірів: ширина - 1360мм; довжина 25м - 68 кв.м.; арт.18220105050 - двухстороння клейка стрічка з поетилену розмірів: ширина - 1050мм; довжина 50м - 105 кв.м.; Торгівельна марка - HPX.Виробник - S.A.OPTION TAPE SPECIALTIES N.V., Бельгія.
23882|3808949000|"Дезінфекційний засіб торгівельної марки «NOVADAN», до складу якого входять пероксид водню, оцтова кислота, надоцтова кислота та вода - арт.55780 ""OxidanSpecial 150"", розфасований в пластикові каністри по 22кг; призначений для дезінфекції обладнання, транспортерів, інвентарю, склотари та поверхонь приміщень на підприємствах харчопереробної промисловості. Виробник: ""ITW Novadan"" Данія."
90917|3926400000|Декоративні вироби з полімерного матеріалу для оздоблення приміщень - фігурки слонів, висотою 11 см.
85683|8712003000|Див. товар №1
98712|8465109000|див. №1
70026|7309009000|Дивись товар №1.
118468|8502112090|Дизельний генератор марка:OUJIEDA модель 6500Е-3. Форма генератора:горизонтальний/чотиритактний/примусовеповітряне охолодження/OHV. Об'єм 456куб.см. Спосіб змащування: змащування бризками. Номінальна напруга: 220В.Номінальна частота: 50Гц. Номінальнавихідна потужність 5 кВт. Максимальнавихідна потужність 5,5 кВт. Коефіцієнт потужності: 0,8. Режим запуску:електрозапуск. Об'єм оливи: 1,65л. Ємність палива 12,5. Аксесуари:інструкція 1 трифазна вилка, 1 однофазна вилка, набір інструментів. арт.-10шт.Торгівельна марка:OUJIEDA. Виробник:Urumchi trumpchixingxin electromechanical limited company.
1288|2934999099|Дилтіазем (Diltiazem)
91084|9031200000|Динамометр AWD 5000 FX - це випробувальний динамометричний стенд, призначений для проведення вимірів крутного моменту та потужності легкового автомобіля. Вимірювання проводяться за рахунок передачі моменту обертання коліс автомобіля на привідні ролики динамометричного стенду. Складається з двох основних платформ з роликами. Динамометр серії 5000FX обладнаний системою електричного навантаження і тому на ньому можна виконувати різноманітні види спостереження за поведінкою транспортного засобу під різними видами навантаження.
78753|2903491000|Дихлорфторетан (ГХФВ-141)    C2H3Cl2F  CAS:1717-00-6
66850|3824400000|Добавка в тампонажний розчин (цементний розчин для для укріплення і цементування свердловин): SUPER CBL EXP, арт. 101311191; до складу розчину входить: мінеральна олива - 30-60%, алюміній - 30-60%. 5 гал. в каністрі - 60 галлонів (228 літрів). Виробник: Halliburton Energy ServicesТорговельна марка: HalliburtonКраїна виробництуа: US2. Місце - 1 Каністри на пластиковій палеті.
79117|2106909890|Добавка дієтична до раціону харчування – джерело природного йоду, додаткове джерело вітаміну А, має загальнозміцнюючі властивості, в таблетках массою 0,5 г. Склад таблетки: водний екстракт із сухого листя персика; порошок біомаси водорості спіруліни; бета-каротин; мікрокристалічна целюлоза; цукор; ментол; кальція або магнія стеарат; карбоксиметилкрохмаль; крохмаль картопляний; твин-80.
48051|2106909200|Добавка дієтична до раціону харчування JOINT HEALTHY SUPPLEMENT SOFTGEL (GLUCOSAMINE CHONDROITIN SOFTGEL) 1500MG - готовий продукт без вмісту молочних жирів, цукрози, глюкози, ізоглюкози, крохмалю, являє собою мя'кі желатинові капсули з глюкозаміном та хондроітином 1500мг, (активні інгредієнти: глюкозаміну сульфат 500мг, хондроітину сульфат -267мг, вітамін С -50мг, марганець -1мг).
24006|3105209000|Добрива мінеральні з вмістом трьох поживних елементів:азоту,фосфору, калію LEAFDRIP(Лифдріп NPK) 10-08-42+1MgO+TE арт.178/2011 -19000 кг. азоту 10% у перерахунку на сухий безвод ний продукт, фосфору 8%, калію 42%, сір чаного ангідрду 3,7% магнію 1% та інші мікроелементи (Fe,Cu,Mo,Zn,Mn)в хелатнійформі, упаковано по 25кг.
116444|7324900090|Дозатори для мила із чорних металів:Дозатор мила WENKO Home сталь арт.22516100 EAN 4008838156803, WENKO Soap dispenser Home EAN 4008838156803;Дозатор для мила WENKO Detroit нержавіюча сталь арт.21693100 EAN 4008838165492 , WENKO Soap dispenser Detroit EAN 4008838165492; Дозатор для мила WENKO Quadro Vacuum-Loc® нерж.сталь арт.22683100 EAN 4008838216637, WENKO Vacuum-Loc® soap dispenser Quadro EAN 4008838216637;Дозатор для мила WENKO Cuba метал арт.22179100 EAN 4008838855935 , WENKO Soap dispenser Cuba EAN 4008838855935;Торгова марка - WENKO, Виробник - Rct ecom GmbH, Китай
24054|4407913900|"Дошка дубова струганатовщиною 0,016 м.,шириною 0,130 м., довжиною 1,320 м. та 1,420 м.,Всього: 268 шт. - 0,746 м.куб.Виробник ТОВ ""ВАЮР"", Україна.Торговельна марка не зазначенаКраїна виробництва UA № п/п Маркув. Товщ.х Шир.х Довж.(м.) Кіл-сть(шт.) Гатунок Об'єм(куб.м.) 1 13 0,016х0,130х1,420 51 2 0,151 0,016х0,130х1,320 77 2 0,211 0,016х0,130х1,320 140 1 0,3842.Місць 1(Упаковано в пачки, проложені дерев'яними прокладками та стягнуті пластиковою стрічкою)"
87364|8465960000|Дробильна машина RAPID 20048. Призначена для подрібнення ливників та бракованої продукції, які утворюються в процесі виробництва пластикових деталей. Дробарка має завантажувальну шахту в яку подаються ливники, які призначені для переробки. Після чого під дією сили тяжіння ливники падають до камери помолу. В камері знаходиться ротор на якому закріплені ножі. Ротор повертається за допомогою електродвигуна. З нижньої сторони камери стоїть сито з отворами. При провертанні ротору ливники ріжуться, ламаються ножами. При досягненні певних розмірів частинок, вони проходять крізь сито і потрапляють або до накопичувального бункера, або відсмоктуються до бункеру пилососом, тощо. Отримані передроблені ливники збираються та пакуються. Торговельна марка RAPID. Фірма-виробник Rapid Granulator AB.
67847|3209100000|Друкарський лак, являє собою водну дисперсію на основі акрилових полімерів SCRATCH-OFF RELEASE COAT. = 4 відра фасовкою 5 кг арт. SOP0-0090-404N, релиз лак на водній основі,в жестяних відрах, водорозчинний, для друку на різноманітних матеріалах та поверхнях,для виробництва шпалер, склад: акриловий полімер 35-40%, вода 40-45%, пігмент-0%, інше добавки/домішки. Не в аерозольній упаковці,виробник Flint Group,Країна виробництва SE,торгівельна марка Flint Group.в картонних коробках обернуті поліетиленовою плівкою на дерев'яних піддонах.
24084|3506100098|Друк.Добавка для друк.фарби=4 банок фасовкою 5 кг арт. UVH00002 являє собою рідину, яка виготовленаз розчину штучного воску в неорганічному розчиннику, з вмістом леткої складової 82 мас.%, мінеральної складової 1 мас.%. Використовується як адгезив для холодного тиснення фольгою на флексомашинах, постачається в жерстяних банках;виробник Flint Group Sweden AB;Країна виробництва SE;торгівельна марка Flint Group 2)в картонних коробках обернуті поліетиленовою плівкою на дерев'яних піддонах.
35306|4901100000|Друкована продукція у виглядінесфальцьованих окремих аркущів, які зодного боку мають перфораційні отворидля кріплення: Збірники аеронавігаційноїінформації, призначені для навчання льотного складу який працює навертольотах цивільної авіації: Правилапольотів за приладами і службовіпаперові карти -4шт (Збірник Європа,Збірник Азія і два Збірника Африка).Збірники складаються з: аєронавігаціонніх карт, аєронавігаціонніх книг, карт повітряного простору, діаграм маршрутів.
51649|7020008000|Душова кабіна, з акриловим піддоном, скляними дверцятами з ударостійкого скла, гідромасажна, марки TANGO SF 100*80, розмірами 100/80/200см, обладнана задньою панелю з гідромасажними форсунками, парогенератором, диспенсером для аромотерапії, системою керування, сиситемою радіо. Без насосу. Виробник NOVELLINI; Торговельна марка NOVELLINI; Країна виробництва IT
112799|8536490090|Електрична апаратура для комутації електричних кіл напругою 230 В. Релейні блоки для силового елемента з автоматичним вимикачем керуємим ручним приводом. Релейні блоки для силового елемента з автоматичним вимикачем керуємим дистанційно (для систем нормальної експлуатації). Релейні блоки для силового елемента з автоматичним вимикачем керуємим дистанційно (для систем безпеки). Релейний блок вводу робочого живлення. Релейний блок вводу резервного живлення. Релейний блок секційного вимикача. Релейний блок шафи ОСУ: БР-20, БР-23. Призначені для захисту, керування, дистанційної сигналізації та виводу інформації з автоматичних вимикачів.
35354|8536699090|"Електрична апаратура для приєднання до електричних кіл на напругу 27 В. З""єднувачі електричні (еластомірні) типу: AFD 50-14-4 PN-A1144; 983-6K 22-55 SN-A1022, призначені для виготовлення радіоелектронного обладнання для літаків цивільної авіації ""АН-148"". Виробник ""Connecteurs Electriques Deutsch"". Країна виробництва FR.Торгівельна марка ""Deutsch""."
79604|8537109990|"Електрична апаратура керування для напруги не більш як 1000 В: Клавіатура для ""EKOMILK"", використовується як вузел для ремонту приладів аналізаторів молока ""EKOMILK"" типаMILKANA KAM-98-2."
68620|8537109990|"Електрична апаратура керування для напруги не більш як 1000 В:Сервопривід (servo-module) мод. Acopos 8V1022.00-2 арт.777965 -1шт., 3х400 ... 480В 2.2А 1кВт; Сервопривід (servo-module) мод. Acopos 8V1045.00-2 арт.777979 -1шт., 3х400 … 480В 4.4А 2кВт;Сервопривід (servo-module) мод. Acopos 8V1090.00-2 арт.777966 -1шт., 3х400 … 480В 8.8А 4кВт;Являє собою електричне складання на основі печатної плати розміром 240х330х70мм, що складається з електричних та електронних компонентів (мікросхеми, електричні контакти, запобіжники, електроперемикання, світлодіоди та ін.) та обладнане мережевим фільтром, резистором гальмування й вбудованим електронним блокуванням перезавантаження. Призначене для керування рухом синхронного двигуна. Інтерфейсний модуль (interface module) мод. 8АС120.60-1 арт.777967 -2шт. Являє собою електричне складання на основі печатної плати розміром 15х85х110мм, що складається з електричних та електронних компонентів (мікросхеми, електричні контакти, запобіжники, електроперемикання, світлодіоди та ін.). Викорисовується як інтерфейс датчика положення EnDat й синусоїдального інкрементального датчика положення. Технічні характеристики: тип модуля -вставний, енергоспоживання макс 3,1Вт, з`єднання -15-pin DSUB socket, індикатори -світлодіоди UP/DN LEDs, напруга 5В, навантажувальна здатність 250мА, протокол RS485. ВРОБНК ""BR"". КРАЇНА ВРОБНЦТВА АВСТРІЯ (AT). ТОРГОВЕЛЬНА МАРКА ""ACOPOS"""
68234|8537109990|"Електрична апаратура керування длянапруги менш як 1000В:електронна плата керування для JSG 20R-50шт.Призначена для керування роботоювсіх складових частин обладнаннягазового водонагрівача,проводить постійну діагностику електронних компонентів, реагуєна аварійні сітуації, включаючивсі захисні механізми. Візуалізаціяроботи та індикація несправністі приостановці агрегатів. Складаєтьсяз мікросхем та напівпровідників,епектричних компонентів (перемикачів,запобіжників, елементів комутації),виконаних на основі друкованої плати.Без запам'ятовувальних пристроїв табез можливості перепрограмування.Використовуються у якості запасних частин до водонагрівачив газових побутових, проточних""Termaxi"" JSG 20R.Країна походження-Китай (CN)Торгівельна марка-""Термаксі""Виробник-Фірма ""CHINABEST HOME APPLIAENCECO LTD"""
52628|9019101000|"Електричний вібромасажний пристрій HEALAX ""ВБРОПОЯС ДЛЯ ПЛЕЧЕЙ модель CGN-805"" для масажу плечового поясу людини (перетворення обертів електромотору перемінного струму у вібрацію та її ефективноїпередачі на організм людини в плечовій області). Кожен комплект складається з:- Пояс - 1 шт.; - чохол - 1 шт.; - Ручка тримач - 2 шт.; -шнур живлення - 1 шт.; -Інструкція з використання - 1 шт. Виробник: ""CERATECH CO.,LTD"". Країна виробництва KR. Торговельна марка CERAGEM."
72882|8501522090|Електричний двигун змінного струму, трифазний, потужністю 800 Вт моделі „SEM AHD70-C4-44S” – 1 шт. (до приводу валу лінійних переміщеннь у вузлі сборки туби та приварки плеча обладнання „SAM D-400”).
110740|8544429098|Електричний кабель баготожильний, оснащений з’єднувальними пристроями, для напруги не більш як 1 000 В, призначений для використання в насосах, кабель живлення двигуна: Кабель живлення арт. 0211-397, оснащений зєднувальним роз’ємом з одного боку, з маркуванням 275V 10A. Торговельна марка : LUTZ. Виробник : LUTZ PUMPEN GmbH
98439|8544429098|Електричні кабелі для напруги до 1000В, оснащені з'єднювальними пристроями для використання у складі електросистеми доїльного обладнання
117891|8502134090|Електрогенераторні установки та обертові електричні перетворювачі, електрогенераторні установки з поршневим двигуном внутрішнього згорання із запаленням від стиснення, дизельний генератор з потужністю 1250 кВ A марки CATERPILLAR, модель DE1250GC – 1 штука.Серійний номер: GJ700116.Не являється товаром військового призначення і не відноситься до товарів подвійного використання.Виробник: CATERPILLAR INC.Торгівельна марка: CATERPILLAR.Країна виробництва: IN.
89623|8516900000|електронна плата системи подачі імпульсу на нагрівальний елемент опору, комплектуючі для індукційних електроплит: PCB 3K. Виробник - MAX JOY CREATION LIMITED.
16048|2933909590|еналаприлу малеат 
16579|9018902000|Ендоскопи та їх частини
24220|4016999990|Жгут одноразовий у вигляді стрічки в рулоні, з перфорацією, виготовлений з гуми, використовується в якості аксесуару для взяття крові: Vacuette 840053. Торгівельна марка : Vacuette. Виробник: Greiner Bio-One GmbHBad Haller st.32A-4550 Kremsmunster.
54126|713109000|Жовтий колотий горох (горох Pisum sativum) ГОСТ 6201-68, шліфований, сушений, лущений, очищений, 1-й гатунок. Для продовольчих цілей. Чиста вага 144000 кг. Пакування-поліпропіленові мішки по 25кг.
113410|713109000|Жовтий колотий горох -96000кг (горох Pisum sativum), ГОСТ 6201-68, шліфований, сушений, лущений, очищений, 1-й гатунок, для продовольчих цілей), торгівельна марка відсутня.
67830|8308200000|Заклепка трубчаста алюмінієва 4.9*22 (алюмінієва заклепка довжиною 2,3 см із сталевим стрижнем довжиною 5,8см. Діаметр заклепки 5мм, діаметр сталевогострижня 2,5мм.)
24258|3214101090|"Замазки для ущільнення швів: StoSilent Fix заповнювач швів, у вигляді порошку, арт.01208-001, к-ть-280мішків по 5кг, склад: 30%-кальцинований силікат, 20%-гідроокис кальцію, 35%-силікатні наповнювачі, 15%-добавки; не в аерозольній упаковці. Виробник: ""Sto AG""."
24261|8471705000|"Запам'ятовувальні пристрої на жорстких дисках: -Жорсткий диск HDD 600GB -5шт., -Жорсткий диск HDD (LTO 3/4) 400/800GB -14шт. Торгівельна марка: ""Dell""."
35633|8467990010|Запасні частини в наборі до ручного електроінструмента - регулятор, перемикач режиму механічний, захисний ковпачок: до моделі ПЕ-25140 - 617,00 кг.,до моделі ПЕ-25170 - 663,12 кг., до моделі ПЕ-25140 - 617,00 кг.,до моделі ФР-11100 - 684,00 кг.,до моделі ФР-11120 - 627,00 кг.,до моделі ПЕ-25140 - 623,00 кг.,Торговельна марка - відсутняВиробник - Jiangsu Jinding Electric Tools Group Co Ltd.Країна виробництва - CN2. 264 місць, картонна упаковка.
35636|3926909790|Запасні частини газового компресора ARIEL що використовуються в газовій промисловості:Вироби з пластмас: A-7265 кільцеопорне,1-5/8JG:SG,875W - 1шт., A-6030 кільце опорне1/2JG:SG,875W - 1шт. Виготовлені з тефлону. Спосіб виготовлення- лиття. Призначені для використання в газових компресорах ARIEL. Виробник: ARIEL CORPORATION. Торговельна марка: ARIEL. Країна виробництва: US.
35652|8418999010|"Запасні частини для гарантійного та сервісного обслуговування побутових холодильників та морозильників ""Атлант"" - Бар'єр - полиця велика (матеріал - пластмаса, виготовлений методом лиття) - частина полиці на дверцятах холодильника (шифр товара 301543105800) - 15 шт.Виробник: ВАТ ""Бєрєзінскоє"", Білорусь. Обмежувач (матеріал - пластмаса, виготовлений методом лиття) - частина полиці на дверцятах холодильника (шифр товара 301543106400) - 1 шт. Панель передня (матеріал - пластмаса, виготовлена методом лиття) для кошика морозильного відділення морозильників (шифр товара 774142100800) - 30 шт. Панель передня (матеріал - пластмаса, виготовлена методом лиття) для кошика морозильного відділення морозильників (шифр товара 774142100900) - 4 шт. Виробник: ЗАТ ""Атлант"", Білорусь.Торговельна марка: відсутня.Країна походження: Білорусь (BY)"
24276|8483908990|"Запасні частини до автонавантажувача :ДСК 540.170.13.44. Виробник: ОАО ""Амкодор"", BY."
81938|7320208190|Запасні частини до кукурудзяної жнивар ки OLIMAC DRAGO (згідно каталогу накуку рудзяну жниварку OLIMAC DRAGO),нові: Пружина натягувача ланцюга (пружина стискання) таблиця 10 (позиції1-11,27) арт.5926 - 1шт. Призначена для натягування мисово го ланцюга жниварки.
104643|8483908990|Запасні частини до навантажувальної техніки, виготовлені зі сталевої заготовки на токарно- фрезерних та зубонарізних верстатах з подальшим шліфуванням та термічним закалюванням: GEAR&PINION ( ведуча шестерня в зборі) , являє собою основний вузол кутового редуктора механізму привода, каталожний № 11644822. Виробник: TVH Group NV.
35695|7312108500|Запасні частини до підїємного гідравлічного автокрану Krupp KMK-4060:Троси металеві без покриття, з петлею з двох сторін :-Стропа довжиною 5 м. кат. №КМК 4060 діаметром 32 мм-4 шт.Торговельна марка не зазначенаВиробник Pfeifer Seil-und Hebetechnik GmbHКраїна виробництва CN2.Місць 0 Частина місця Запаковано вдеревянному ящику
35698|8479908000|Запасні частини до приладу для покриття електричних провідників ізоляційним матеріалом Div. Ersatzteile fur Schrumpfgerat: Schrupfmaul 60 mm breit/Рефлектор шириною 601шт, Schrumpfmaul 24mm breit/Рефлектор шириною 241шт. Разом 2шт. За допомогою рефлекторів тепле повітря спрямовується рівномірно на термоусадчу трубку, в результаті чого вона стягується (термоусаджується). Використовуються у виробництві автомобільних кабельнихмереж . Виробник DSG-Сanusa, торгова мар ка DSG-Сanusa.
100702|7318290090|Запасні частини до самоскида і вантажного авто з маніпулятором, закріплювальні елементи з чорних металів без різьби: Пружинний штифт - 30 шт.; Пружинний штифт - 18 шт.
100519|8544429098|Запасні частини до самоскида і вантажного авто з маніпулятором, кабелі ізольовані оснащені з’єднувальними пристроями, для напруги понад 80В, але не більше як 1000В: Спіральний кабель - 2 шт.; Спіральний кабель - 2 шт.; Кабель блоку управління - 2 шт.; Спіральний кабель - 4 шт.; Спіральний кабель - 2 шт.;Кабель блоку управління - 2 шт.; Кабель 7-жильний 120 Ом - 2 шт.; / Спіральний кабель - 2 шт.; Спіральний кабель 7-жильний - 2 шт.; Спіральний кабель 7-жильний - 4 шт.
35704|7320909090|Запасні частини до сівалок Great Plains,пружина плоска не спіральна: Пружинка стискання зігзагоподібна 107-027D арт.107-027D 170-шт., Країна виробництва USВиробник GREAT PLAINS MANUFACTURINGТорговельна марка GREAT PLAINS 2.Частина місця.Пакування:картоні коробки.
77160|3926909790|"Запасні частини до човнів. Арматуракріплення, фурнітура з пластмаси:- Решітка вентиляційна подвійна (білийпластик), 195x105мм для воздуховода,діаметр 3 ""/ 76мм (комплект - 10 шт.),арт. 54391 - 1 компл."
45347|9018905000|Записуючий автоматичний пристрій для збирання крові:T-RAC system (T-RAC),код продукта -ME+TRAC-1штЯвляє собою портативну систему пробовідбору крові з повністю автоматизованим процесом забору крові від донора (донаціі) та збором даних про процедуру донаціі (час,вага,помилки,інциденти,тощо) Може використовуваться для донаціі в пересувних центрах та трансфуційних центрах.В комплект T-RAC system (T-RAC) входять(система пробовідбору крові, укомплектована вагами для гомогенного змішування крові в процесі донаціі,модуль подвійного призначення: живлення/зарядження,утримувач трубок,пластина,зчитувач штрихкоду,батарея 7,2А*год, кейсКраїна виробництва FRТорговельна марка SODALECВиробник SODALEC2.Місць 1 Пакування:1 карт.коробка
35750|8481801900|"Запірна арматура для використання в обладнанні для фільтрування або очищення рідин(не змішувальна):використовується для відкриття та закриття подавання води:електромагнитний клапан PJ-011-24-100шт.,Використовується для відключення/включення системи промивання зворотньоосмотичної мембрани в системах зворотнього осмосу:кран ручного промивання:PJ-260-200шт.,PJ-260K-200 шт.Призначен для подавання очищеної води від систем зворотнього осмосу:кран PJ-070-100 шт.Контролюють тиск води в системах зворотнього осмосу:датчик високого тиску PJ-010-200шт.,датчик низького тиску PJ-009Z-200 шт.кран для накопичувального бака PJ-025Х-200 шт.кран для накопичувального бака PJ-025К-200 шт.Регулюють поток води:обмежувач потоку 1500 PJ-021-150-50 шт.,обмежувач потоку 450 PJ-021-45-200 шт.Використовуються як запасні частини систем зворотнього осмосу.Виробник ""A.O.Smith(Shanghai) WATER Treatment Products CO.LTD"",CN.Торговельна марка A.O.Smith.2.Місць: 5 в картонних коробках та п/е."
74790|8536109090|Запобіжники ножові: розмір 00 арт.NT 16 - 80A -108шт; розмір 00 арт.NT 16 - 100A -108шт; розмір 00 арт.NT 16 - 160A -60шт; розмір 1 арт.NT 16 - 250A -100шт; розмір 2 арт.NT 16 - 355A -50шт; розмір 3 арт.NT 16 - 500A -40шт; розмір 3 арт.NT 16 - 630A -80шт; Являють собою запобіжники електричні плавкі для сили струму від 80А до 630А. Напруга електричного струму 690В.
